Variable,Country,Correlation
trstplt,SE,0.16510635636347692
trstprt,SE,0.15162939806538162
trstep,SE,0.12605744479652822
trstun,SE,0.072072409753039
vote,SE,-0.057700780703980346
contplt,SE,-0.02400276403305251
donprty,SE,-0.010041371969082589
sgnptit,SE,0.06443061066809769
pbldmna,SE,0.020121708044542014
bctprd,SE,-0.013845848709414289
pstplonl,SE,0.07370585622937326
volunfp,SE,-0.07903117359031946
lrscale,SE,0.036806646866286825
stfeco,SE,0.26547776526648464
stfgov,SE,0.14653704270786794
stfdem,SE,0.22003136106649354
stfedu,SE,0.11414947529547549
stfhlth,SE,0.18052374978779753
gincdif,SE,-0.00753621702923797
freehms,SE,-0.028946490588938042
hmsfmlsh,SE,0.03569225513302162
hmsacld,SE,-0.043909443634768425
euftf,SE,0.07476618161391096
lrnobed,SE,0.013300829324772914
imsmetn,SE,-0.08356024809502766
imdfetn,SE,-0.06815413153401816
impcntr,SE,-0.08215065853420488
imbgeco,SE,0.15710787404397125
imueclt,SE,0.10507452522694037
imwbcnt,SE,0.14241854716780167
happy,SE,0.7299954465895435
inprdsc,SE,0.17667968497823522
sclact,SE,0.16535239303813978
crmvct,SE,0.042651507837261064
aesfdrk,SE,-0.07968998934803156
hlthhmp,SE,0.3091544075971878
atchctr,SE,0.17607613828458787
rlgblg,SE,-0.04784494781352234
rlgatnd,SE,-0.028117689214955593
pray,SE,0.0031812864413709556
dscrgrp,SE,0.13588225479931318
dscrrce,SE,0.022575002908329374
dscrage,SE,-0.07408551049671709
dscrgnd,SE,-0.1046417600117287
dscrntn,SE,-0.023085490744055182
dscretn,SE,-0.033330406797574826
dscrdk,SE,0.0033327390268343723
dscrref,SE,
dscrnap,SE,0.135484701156008
dscrsex,SE,-0.12599490648447087
ctzcntr,SE,-0.011295618667038694
brncntr,SE,-0.04268497631910197
livecnta,SE,-0.12090289430085661
feethngr,SE,-0.07154494839476153
ccnthum,SE,-0.019706073649857585
ccrdprs,SE,0.1348820391787794
wrclmch,SE,-0.016622486040969126
vteurmmb,SE,-0.015713283692229935
vteubcmb,SE,
ctrlife,SE,0.40307651664900124
etfruit,SE,-0.010411633736743977
eatveg,SE,-0.036021277689464136
dosprt,SE,0.09693273620937352
cgtsmok,SE,0.01875413432244044
alcfreq,SE,-0.09340790163268106
alcbnge,SE,-0.020987387680283315
height,SE,-0.004371534171857823
weighta,SE,-0.01985651310528115
icgndra,SE,0.024384873399017043
medtrnp,SE,-0.05880633001903746
medtrnt,SE,-0.04761249603620266
medtroc,SE,-0.045361850273254366
medtrnl,SE,-0.05171171795617342
medtrwl,SE,-0.11626467724696993
medtrna,SE,
hlpfmly,SE,0.005782849690726175
hlpfmhr,SE,0.02909722386799079
trhltacu,SE,-0.059971136271752636
trhltacp,SE,-0.08506279418485155
trhltcm,SE,0.02454229495592204
trhltch,SE,0.0047010822948602505
trhltos,SE,-0.05477853016839472
trhltho,SE,-0.012488752453930104
trhltht,SE,-0.015371065728158106
trhlthy,SE,-0.008544987853685848
trhltmt,SE,-0.034608612614750164
trhltpt,SE,-0.06407551984398646
trhltre,SE,0.03593031414412635
trhltsh,SE,-0.00019887918704877483
fltdpr,SE,-0.383079245054394
flteeff,SE,-0.3266785892406874
slprl,SE,-0.23488133235604472
wrhpp,SE,0.43702082406270837
fltlnl,SE,-0.35631002490777286
enjlf,SE,0.4371647156284752
fltsd,SE,-0.31649614472274396
cldgng,SE,-0.2774378713787306
hltprhc,SE,-0.06618576568768884
hltprhb,SE,-0.005476753592640098
hltprbp,SE,-0.036323333433644446
hltpral,SE,-0.07201417771940881
hltprbn,SE,-0.11861124169936166
hltprpa,SE,-0.09444280221393603
hltprpf,SE,-0.10761721614948408
hltprsd,SE,-0.0998763034622553
hltprsc,SE,-0.07844668678453098
hltprsh,SE,-0.0836130931947094
hltprdi,SE,-0.059826333047466575
hltprnt,SE,0.06582079553515839
hltphhc,SE,-0.11069867549105405
hltphhb,SE,-0.08516850519316742
hltphbp,SE,-0.009398440589365226
hltphal,SE,-0.0887963870594206
hltphbn,SE,-0.11582291539786728
hltphpa,SE,-0.06414977584063035
hltphpf,SE,-0.1615517021379178
hltphsd,SE,-0.1307899971913861
hltphsc,SE,-0.07367070775473765
hltphsh,SE,-0.06028023471607398
hltphdi,SE,-0.058097372079710864
hltphnt,SE,0.12463046459074639
hltphnap,SE,0.06583298490339376
hltphref,SE,
hltphdk,SE,
hltphna,SE,0.023487598372740445
hltprca,SE,0.03699604193672247
cancfre,SE,-0.0502870801864968
cnfpplh,SE,0.14869280580819877
fnsdfml,SE,0.10999233677196323
jbexpvi,SE,-0.0029215194527444986
jbexpti,SE,-0.06165531870540518
jbexpml,SE,0.004153881006954474
jbexpmc,SE,-0.05424124829936326
jbexevl,SE,-0.04372933815817564
jbexevh,SE,-0.06385514795088867
jbexevc,SE,-0.06375482509877595
jbexera,SE,-0.013785767198026325
jbexecp,SE,-0.07342852291966301
jbexebs,SE,-0.014724407599838415
likrisk,SE,0.0161867737320165
liklead,SE,0.095364176203365
sothnds,SE,0.06674966802290137
actcomp,SE,0.07384722403596349
mascfel,SE,0.0007658273739738353
femifel,SE,0.019171473141794924
impbemw,SE,-0.056153701536553004
trmedmw,SE,0.07880923657610833
trwrkmw,SE,-0.004206643672595233
trplcmw,SE,0.06460794800239704
trmdcnt,SE,0.03520732318325932
trwkcnt,SE,0.004816024540650269
trplcnt,SE,0.05549651084996479
eqwrkbg,SE,0.0640630256364267
eqpolbg,SE,0.0532660502991678
eqmgmbg,SE,0.08006742171636375
eqpaybg,SE,0.03258075322732027
eqparep,SE,0.029307559557691626
eqparlv,SE,-0.007799530628006795
freinsw,SE,0.014140065083650887
fineqpy,SE,-0.006398006622631257
wlespdm,SE,-0.016997728950769918
hhmmb,SE,0.06039338255185258
gndr,SE,0.009665809785101743
yrbrn,SE,-0.07454131515957457
rshpsts,SE,-0.018393021889833966
dvrcdeva,SE,0.03390977279601089
chldhhe,SE,-0.1292580500898634
domicil,SE,0.04190081903913607
paccmoro,SE,-0.09704179896633669
paccdwlr,SE,-0.0755165269533417
pacclift,SE,-0.020422714734206086
paccnbsh,SE,0.0295512860780917
paccocrw,SE,-0.033774925457799816
paccxhoc,SE,-0.11776847006016977
paccnois,SE,-0.07378628461829392
paccinro,SE,-0.04259229082019965
eisced,SE,0.03034324006250521
pdwrk,SE,0.03585027889850663
edctn,SE,-0.06155649259869784
uempli,SE,-0.0876628160543362
dsbld,SE,-0.1047612605095022
rtrd,SE,0.09423420334912938
hswrk,SE,0.020551511185373003
mainact,SE,0.005877647835098484
pdjobev,SE,-0.06913140089283426
pdjobyr,SE,0.01911298118183151
emplrel,SE,0.035053620247537255
wrkctra,SE,-0.051244922671855465
jbspv,SE,-0.07840909910166269
wkdcorga,SE,0.14988988783600865
iorgact,SE,0.1458611043232964
wkhct,SE,0.04336351036016594
tporgwk,SE,-0.007090873170011158
eiscedf,SE,-0.0616939672974083
emprelp,SE,0.00790869771240169
wkhtotp,SE,0.023024206138464797
emprf14,SE,0.019029810775236397
occf14b,SE,0.013446166256409058
eiscedm,SE,-0.04118007107135502
emprm14,SE,0.036212831340631496
occm14b,SE,0.013663599850327775
atncrse,SE,-0.06637646506457914
ipcrtiva,SE,-0.057182492021276565
impricha,SE,-0.01488877504669979
ipeqopta,SE,-0.06406293855781438
ipshabta,SE,0.007838996422735755
impsafea,SE,0.008124629204304843
impdiffa,SE,-0.053502718520909785
ipfrulea,SE,-0.053655440303807284
ipudrsta,SE,-0.049401400849090844
ipmodsta,SE,0.010008406097587337
ipgdtima,SE,-0.07887753791023193
impfreea,SE,0.005917400843970097
iphlppla,SE,-0.08577206547523021
ipsucesa,SE,0.0001301801339722073
ipstrgva,SE,0.010812902155252815
ipadvnta,SE,-0.0066527512410632424
ipbhprpa,SE,-0.01530123914018504
iprspota,SE,-0.03839378351930509
iplylfra,SE,-0.03227063342199999
impenva,SE,-0.025758619991419544
imptrada,SE,-0.012554598387855437
impfuna,SE,-0.10289433062349482
respc19a,SE,0.027002671641447717
symtc19,SE,0.08136030037676775
symtnc19,SE,0.09465785727055852
hinctnta,SI,0.2518429233732562
ppltrst,SI,0.21639264281563433
sclmeet,SI,0.1723389516528947
health,SI,-0.29240356026441233
eduyrs,SI,0.14474565730068809
uempla,SI,-0.09141394918271517
marsts,SI,0.10580479964624734
agea,SI,-0.1746155746331899
trstplc,SI,0.2623360074608858
trstprl,SI,0.1510407663452099
rlgdgr,SI,0.0011136030572191145
wkhtot,SI,0.00911068252673165
nwspol,SI,-0.0673716786292277
netusoft,SI,0.15715296344303709
netustm,SI,0.04262634427463944
pplfair,SI,0.21159002269342342
pplhlp,SI,0.18908783902081913
polintr,SI,0.03251628106422001
psppsgva,SI,0.08334943844249221
actrolga,SI,0.08578902676653277
psppipla,SI,0.1111117164044534
cptppola,SI,0.10853022064421859
trstlgl,SI,0.23595543142162922
trstplt,SI,0.11625666337517687
trstprt,SI,0.09003270740516296
trstep,SI,0.16471157186046004
trstun,SI,0.1450119994929203
vote,SI,0.016446044513763376
contplt,SI,-0.08157617745596275
donprty,SI,-0.006015410398510252
sgnptit,SI,0.0038843523937995695
pbldmna,SI,0.013864486740709161
bctprd,SI,-0.018435967820628337
pstplonl,SI,0.04550248990537772
volunfp,SI,-0.0010611270609048882
lrscale,SI,0.018140907888291664
stfeco,SI,0.33777551282136836
stfgov,SI,0.16177037658372548
stfdem,SI,0.23709961112678773
stfedu,SI,0.17608387402409442
stfhlth,SI,0.23951948398810533
gincdif,SI,0.10212663252048874
freehms,SI,-0.12692905662472417
hmsfmlsh,SI,0.11562698576078677
hmsacld,SI,-0.10116361415462091
euftf,SI,0.08020267292048393
lrnobed,SI,0.0834867800234134
imsmetn,SI,-0.1219214651260564
imdfetn,SI,-0.0840247435850163
impcntr,SI,-0.13623878343124432
imbgeco,SI,0.15775052347306767
imueclt,SI,0.11949331925021468
imwbcnt,SI,0.16960887253440923
happy,SI,0.7170336899759253
inprdsc,SI,0.12001973895192063
sclact,SI,0.15040647009653565
crmvct,SI,0.08534339848013371
aesfdrk,SI,-0.1606949873228663
hlthhmp,SI,0.23307783775906865
atchctr,SI,0.06013230436241024
rlgblg,SI,0.052111473188321794
rlgatnd,SI,0.003652092034249806
pray,SI,0.07100366438135983
dscrgrp,SI,0.05420142185337605
dscrrce,SI,0.00644901276363562
dscrage,SI,-0.03818174386317105
dscrgnd,SI,-0.008602067392407606
dscrntn,SI,-0.025891995057212697
dscretn,SI,0.02108856033245417
dscrdk,SI,
dscrref,SI,0.021997220938915485
dscrnap,SI,0.043238374214091074
dscrsex,SI,0.017122125763640902
ctzcntr,SI,0.05916931865105271
brncntr,SI,0.07210415733979907
livecnta,SI,0.08986033889081065
feethngr,SI,0.070299211927999
ccnthum,SI,0.03703725425800292
ccrdprs,SI,0.10685743042404822
wrclmch,SI,-0.07605786974161795
vteurmmb,SI,-0.0392229247104764
vteubcmb,SI,
ctrlife,SI,0.33659893104860916
etfruit,SI,-0.016566549836798124
eatveg,SI,-0.028444222039423376
dosprt,SI,0.09345479550337703
cgtsmok,SI,0.07285656811131691
alcfreq,SI,-0.005992052077694147
alcbnge,SI,0.0010881171975788504
height,SI,0.07225243061351383
weighta,SI,0.012753132248924227
icgndra,SI,-0.006010102040195993
medtrnp,SI,-0.13995636167262837
medtrnt,SI,-0.020767419558081528
medtroc,SI,0.017949476298687234
medtrnl,SI,-0.07590791940703444
medtrwl,SI,-0.10688197508530478
medtrna,SI,-0.0010707794777357344
hlpfmly,SI,0.037467843049946395
hlpfmhr,SI,0.06815121392456518
trhltacu,SI,0.0009749692835848574
trhltacp,SI,-0.0018606955174981612
trhltcm,SI,0.010096307871380956
trhltch,SI,-0.020646894171271853
trhltos,SI,-0.007457371848275389
trhltho,SI,0.024788914692799764
trhltht,SI,-0.045756990769344606
trhlthy,SI,0.0034128470421588815
trhltmt,SI,0.010831525998274003
trhltpt,SI,-0.05716723019827855
trhltre,SI,-0.00582099083690834
trhltsh,SI,0.012989702406959815
fltdpr,SI,-0.31390092008772924
flteeff,SI,-0.30313190521984607
slprl,SI,-0.16128139411256062
wrhpp,SI,0.3928235089899378
fltlnl,SI,-0.23773918124610724
enjlf,SI,0.38990672963521084
fltsd,SI,-0.2764895378142115
cldgng,SI,-0.24239864566402927
hltprhc,SI,-0.07025016123341338
hltprhb,SI,-0.090464577388649
hltprbp,SI,-0.060653080127445795
hltpral,SI,0.02092143350990757
hltprbn,SI,-0.05481585393121383
hltprpa,SI,-0.09730110083374083
hltprpf,SI,-0.1027831539476532
hltprsd,SI,-0.08646021922863388
hltprsc,SI,0.013873064383267525
hltprsh,SI,-0.08393661169633192
hltprdi,SI,-0.0895947225603215
hltprnt,SI,0.08484089364366319
hltphhc,SI,-0.05650789314257626
hltphhb,SI,-0.05538504644276845
hltphbp,SI,-0.06010116871271573
hltphal,SI,0.0211408280708137
hltphbn,SI,-0.11226571835653562
hltphpa,SI,-0.09074203661669476
hltphpf,SI,-0.1161363123455213
hltphsd,SI,-0.06594930377596578
hltphsc,SI,-0.025534977242663223
hltphsh,SI,-0.06072784385228498
hltphdi,SI,-0.06638388224439602
hltphnt,SI,
hltphnap,SI,0.07803952056819485
hltphref,SI,
hltphdk,SI,
hltphna,SI,0.04487646626935626
hltprca,SI,0.08058671440206251
cancfre,SI,-0.15801297489152552
cnfpplh,SI,0.03947405949801145
fnsdfml,SI,0.1301197453406044
jbexpvi,SI,-0.08536148075981781
jbexpti,SI,-0.07624311771176723
jbexpml,SI,-0.011101047148824542
jbexpmc,SI,-0.10813927026516451
jbexevl,SI,-0.09956651557858709
jbexevh,SI,-0.08931036861979916
jbexevc,SI,-0.05444662502124465
jbexera,SI,0.004341223267361497
jbexecp,SI,-0.07881030022913753
jbexebs,SI,-0.04080526561912782
likrisk,SI,0.1202426804389095
liklead,SI,0.1678448341241406
sothnds,SI,-0.01683351290979467
actcomp,SI,0.04020421899666751
mascfel,SI,0.021010016247588487
femifel,SI,0.024265527232232246
impbemw,SI,0.10142641006875262
trmedmw,SI,-0.0235609829573507
trwrkmw,SI,0.034564017570014254
trplcmw,SI,0.006419910304811448
trmdcnt,SI,-0.040236144234293
trwkcnt,SI,0.03991898406295465
trplcnt,SI,-0.03361803328775
eqwrkbg,SI,0.13086452062491588
eqpolbg,SI,0.12470943934807588
eqmgmbg,SI,0.08156570710073595
eqpaybg,SI,0.09528993270838312
eqparep,SI,-0.013258766968307016
eqparlv,SI,0.017994989364726457
freinsw,SI,-0.07484171441732446
fineqpy,SI,-0.03197120526417535
wlespdm,SI,-0.010198334653844836
hhmmb,SI,0.13845817540549585
gndr,SI,-0.006010102040195993
yrbrn,SI,0.1746799147683923
rshpsts,SI,0.07506080291205282
dvrcdeva,SI,0.058950699105821486
chldhhe,SI,0.11177655440856937
domicil,SI,-0.06911503622114837
paccmoro,SI,-0.10180190172317802
paccdwlr,SI,-0.08125945036961466
pacclift,SI,-0.03263445368886107
paccnbsh,SI,-0.061229117408706436
paccocrw,SI,-0.07465782120674452
paccxhoc,SI,-0.03349197930777187
paccnois,SI,-0.042052534699227886
paccinro,SI,-0.09256941088145039
eisced,SI,0.1365461633659331
pdwrk,SI,0.10745299035546643
edctn,SI,0.09643683947812683
uempli,SI,-0.05037383807865231
dsbld,SI,-0.17287866894253118
rtrd,SI,-0.0891145421015925
hswrk,SI,-0.06108561527482444
mainact,SI,-0.13742360775629897
pdjobev,SI,0.10858535431977291
pdjobyr,SI,0.05545624014559474
emplrel,SI,0.05148077813625847
wrkctra,SI,-0.012927333522923655
jbspv,SI,-0.08871328711264541
wkdcorga,SI,0.1869743448963679
iorgact,SI,0.1429819217031067
wkhct,SI,-0.0007087195983194836
tporgwk,SI,0.029337061580043768
eiscedf,SI,0.11350405007384301
emprelp,SI,0.038092212694311345
wkhtotp,SI,0.09529462318057083
emprf14,SI,-0.04730771895313586
occf14b,SI,-0.08063118028491616
eiscedm,SI,0.14424595795322334
emprm14,SI,-0.1287382734562599
occm14b,SI,-0.08760381599114037
atncrse,SI,-0.14652221151044487
ipcrtiva,SI,-0.10197163134580267
impricha,SI,-0.04988151293901671
ipeqopta,SI,-0.04407163604052277
ipshabta,SI,-0.09062103856105401
impsafea,SI,-0.008041440511411252
impdiffa,SI,-0.08385433370598148
ipfrulea,SI,0.024503573982282673
ipudrsta,SI,-0.10573117646183593
ipmodsta,SI,0.02312852746858139
ipgdtima,SI,-0.13281199292119858
impfreea,SI,-0.060107993986124174
iphlppla,SI,0.01462131171986913
ipsucesa,SI,-0.08224629644880875
ipstrgva,SI,-0.04223637743677073
ipadvnta,SI,-0.14737579098932488
ipbhprpa,SI,0.013322234671906056
iprspota,SI,-0.02003221189034149
iplylfra,SI,-0.06044906555750569
impenva,SI,-0.027532976467508276
imptrada,SI,0.05349785706035109
impfuna,SI,-0.170197744549491
respc19a,SI,-0.08159790112762849
symtc19,SI,0.031326022683512235
symtnc19,SI,0.14905754112173392
hinctnta,SK,0.1849109133777147
ppltrst,SK,0.2507021038213352
sclmeet,SK,0.2585323226249295
health,SK,-0.3277600742875921
eduyrs,SK,0.0937390532462123
uempla,SK,-0.03930544436254256
marsts,SK,0.06690743470996569
agea,SK,-0.16409564213649194
trstplc,SK,0.39671752601375493
trstprl,SK,0.22385876090360174
rlgdgr,SK,-0.009305084076477987
wkhtot,SK,-0.047524006832293145
nwspol,SK,-0.11889613115054268
netusoft,SK,0.17902517242351074
netustm,SK,-0.10040715859451638
pplfair,SK,0.30828349499043056
pplhlp,SK,0.2725194040159368
polintr,SK,-0.0897073826869174
psppsgva,SK,0.11464150244926379
actrolga,SK,0.10010772396326842
psppipla,SK,0.11548860200504006
cptppola,SK,0.09711116176000846
trstlgl,SK,0.3508087359690206
trstplt,SK,0.22332635818262733
trstprt,SK,0.23501734234657815
trstep,SK,0.3398573022480221
trstun,SK,0.37193805834854804
vote,SK,-0.09377487926540108
contplt,SK,-0.1806547356936603
donprty,SK,-0.04687399691263558
sgnptit,SK,-0.04363411697359055
pbldmna,SK,-0.009528169278113547
bctprd,SK,0.02168295676006497
pstplonl,SK,-0.0549221315808808
volunfp,SK,-0.09570347600902208
lrscale,SK,0.182896849802713
stfeco,SK,0.2817446156224883
stfgov,SK,0.18659620778668795
stfdem,SK,0.29970733745482503
stfedu,SK,0.22935713088543708
stfhlth,SK,0.11502679603553355
gincdif,SK,-0.034165587649219786
freehms,SK,-0.04138624585960789
hmsfmlsh,SK,0.11312277396540969
hmsacld,SK,0.03365600176334383
euftf,SK,0.17909477258844783
lrnobed,SK,-0.04021521742348717
imsmetn,SK,-0.10551410026988696
imdfetn,SK,-0.05113198763808158
impcntr,SK,-0.048470046524959474
imbgeco,SK,0.18021028331242922
imueclt,SK,0.14837241129992507
imwbcnt,SK,0.17685999971479474
happy,SK,0.6562047850499563
inprdsc,SK,0.06661863949109977
sclact,SK,0.2036013001157993
crmvct,SK,0.03570082652551978
aesfdrk,SK,-0.18705393382256838
hlthhmp,SK,0.28579968251836524
atchctr,SK,0.24429162543703614
rlgblg,SK,-0.005567177095634724
rlgatnd,SK,0.0054235004849006625
pray,SK,0.055857248394823325
dscrgrp,SK,0.053246222821425465
dscrrce,SK,-0.043944079008402706
dscrage,SK,-0.020862112107897905
dscrgnd,SK,-0.007671332598933202
dscrntn,SK,-0.0534354256258206
dscretn,SK,-0.037326791844618123
dscrdk,SK,0.02845351571263615
dscrref,SK,
dscrnap,SK,0.051572478306009785
dscrsex,SK,0.007258327359519025
ctzcntr,SK,-0.057943720834242894
brncntr,SK,-0.01700246593078265
livecnta,SK,0.004033484884708978
feethngr,SK,-0.044995854078546685
ccnthum,SK,0.10541616327870088
ccrdprs,SK,0.1873191686357423
wrclmch,SK,0.16542417037562934
vteurmmb,SK,-0.1950767974971004
vteubcmb,SK,
ctrlife,SK,0.47928736353812
etfruit,SK,-0.0861123778807813
eatveg,SK,-0.08459393395642956
dosprt,SK,0.03555102409291472
cgtsmok,SK,0.14073120777988563
alcfreq,SK,-0.022725213795536145
alcbnge,SK,0.037748206507025595
height,SK,0.09924067630806857
weighta,SK,-0.0718312445855507
icgndra,SK,-0.011544518939931999
medtrnp,SK,-0.0671979877270698
medtrnt,SK,-0.06283248730229427
medtroc,SK,0.009579024259195063
medtrnl,SK,-0.06109541817769442
medtrwl,SK,-0.03833441791125392
medtrna,SK,
hlpfmly,SK,0.005627980828564048
hlpfmhr,SK,0.08979653028703256
trhltacu,SK,0.029283650472744175
trhltacp,SK,-0.03218119158569665
trhltcm,SK,-0.00014483432622870994
trhltch,SK,0.04931180821373127
trhltos,SK,0.006228608823208425
trhltho,SK,-0.033235207628426355
trhltht,SK,-0.022078532399676942
trhlthy,SK,
trhltmt,SK,0.07893167250396542
trhltpt,SK,0.021251848595874253
trhltre,SK,-0.020519148331328865
trhltsh,SK,-0.019585906791496674
fltdpr,SK,-0.3483036219711626
flteeff,SK,-0.28112919894436655
slprl,SK,-0.27614352895530053
wrhpp,SK,0.399821666156552
fltlnl,SK,-0.26554591992835136
enjlf,SK,0.4268074437344048
fltsd,SK,-0.3200752827044774
cldgng,SK,-0.3256230131337391
hltprhc,SK,-0.05450977152899276
hltprhb,SK,-0.07891960140396852
hltprbp,SK,-0.09810148900211513
hltpral,SK,-0.06366497939900138
hltprbn,SK,-0.0643506856434891
hltprpa,SK,-0.06219776447540956
hltprpf,SK,-0.04680772727757666
hltprsd,SK,-0.05962995973015932
hltprsc,SK,-0.023351161954231182
hltprsh,SK,-0.054158853555064036
hltprdi,SK,-0.07855811713116304
hltprnt,SK,0.10831515391047282
hltphhc,SK,-0.03759893028256919
hltphhb,SK,-0.012951087141421635
hltphbp,SK,-0.09059524391474806
hltphal,SK,-0.02702946667376601
hltphbn,SK,-0.0501516168601296
hltphpa,SK,-0.04357798190256822
hltphpf,SK,-0.05839250029311342
hltphsd,SK,-0.04394032210114258
hltphsc,SK,0.0109643499396387
hltphsh,SK,-0.022360350041029185
hltphdi,SK,-0.06203355735042851
hltphnt,SK,0.0023186191360772155
hltphnap,SK,0.0812601863551743
hltphref,SK,
hltphdk,SK,
hltphna,SK,0.004370283504923197
hltprca,SK,0.10041208845483716
cancfre,SK,-0.1005842179600846
cnfpplh,SK,0.34510503741585424
fnsdfml,SK,0.3194964996329765
jbexpvi,SK,-0.06899518317759636
jbexpti,SK,-0.0713728669843146
jbexpml,SK,-0.053748244916232424
jbexpmc,SK,-0.09389670554284865
jbexevl,SK,-0.07984439101890829
jbexevh,SK,-0.077582589798732
jbexevc,SK,-0.035218229588892105
jbexera,SK,0.000821591539373227
jbexecp,SK,-0.0334871722325481
jbexebs,SK,-0.05365167954833903
likrisk,SK,0.09604570014042095
liklead,SK,0.13618311137468464
sothnds,SK,0.2654640072428675
actcomp,SK,0.21240194744251245
mascfel,SK,0.04894166132877397
femifel,SK,-0.02827887069205071
impbemw,SK,0.2663940371696703
trmedmw,SK,0.07100048760838769
trwrkmw,SK,0.026458264162495526
trplcmw,SK,0.03191209396533301
trmdcnt,SK,0.05075747955428956
trwkcnt,SK,-0.017632316204286198
trplcnt,SK,0.08200532984160179
eqwrkbg,SK,0.275330317023275
eqpolbg,SK,0.19874612341839384
eqmgmbg,SK,0.2033635621875453
eqpaybg,SK,0.25263738982466377
eqparep,SK,-0.08397962142773914
eqparlv,SK,-0.15443807489469352
freinsw,SK,-0.14063343494840955
fineqpy,SK,-0.1237125009639777
wlespdm,SK,0.06798450563033753
hhmmb,SK,0.10432988082631965
gndr,SK,-0.04529013742066059
yrbrn,SK,0.16409564213649197
rshpsts,SK,-0.04243372426731896
dvrcdeva,SK,0.06598304231523511
chldhhe,SK,0.12530461047789734
domicil,SK,0.006509241595302299
paccmoro,SK,-0.06749691823238377
paccdwlr,SK,-0.08703206792333264
